"","Network","PolOrder","int_tot","Reference","Latitude","Longitude","clim","Estimate","Est.Error","Q2.5","Q97.5"
"440","M_PL_060_10","Syrphidae",51,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.8735,1.56608138445155,0,5
"441","M_PL_060_11","Bee",43,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.9095,4.52917631689553,0,15
"442","M_PL_060_11","Coleoptera",43,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.666,1.31638794407455,0,4
"443","M_PL_060_11","Diptera",43,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.799,1.46240680332615,0,5
"444","M_PL_060_11","Hymenoptera",43,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.8795,1.59314603177789,0,5
"445","M_PL_060_11","Lepidoptera",43,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.56075,1.07289198515179,0,3
"446","M_PL_060_11","Syrphidae",43,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.762,1.39367915439543,0,5
"447","M_PL_060_12","Bee",60,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",4.13775,6.59216497800793,0,23
"448","M_PL_060_12","Diptera",60,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.16475,2.02401373399462,0,7
"449","M_PL_060_12","Hymenoptera",60,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.20275,2.16825223785005,0,7
"450","M_PL_060_12","Lepidoptera",60,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.73325,1.34853590043747,0,5
"451","M_PL_060_12","Syrphidae",60,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.0705,1.85132023071352,0,6
"452","M_PL_060_13","Bee",48,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",3.00875,4.61692564788621,0,16
"453","M_PL_060_13","Coleoptera",48,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.68625,1.31215142908249,0,4
"454","M_PL_060_13","Diptera",48,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.794,1.42726075694565,0,5
"455","M_PL_060_13","Hymenoptera",48,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.88325,1.62504757850597,0,6
"456","M_PL_060_13","Lepidoptera",48,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.5135,1.02229106410794,0,3
"457","M_PL_060_13","Syrphidae",48,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.77575,1.4240677405701,0,5
"458","M_PL_060_14","Bee",99,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",7.0765,10.7905633223759,0,38
"459","M_PL_060_14","Coleoptera",99,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.5595,2.50968810484409,0,9
"460","M_PL_060_14","Diptera",99,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.81125,2.98619369359958,0,11
"461","M_PL_060_14","Hymenoptera",99,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.96075,3.20901603041662,0,10
"462","M_PL_060_14","Lepidoptera",99,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.21225,2.05615098587608,0,7
"463","M_PL_060_14","Syrphidae",99,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.7935,3.02177771107237,0,10
"464","M_PL_060_15","Bee",131,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",9.331,13.732810583476,0,47
"465","M_PL_060_15","Coleoptera",131,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.20925,3.51568691027981,0,12
"466","M_PL_060_15","Diptera",131,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.6385,4.13589097396645,0,15
"467","M_PL_060_15","Hymenoptera",131,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.74325,4.20978146730927,0,15
"468","M_PL_060_15","Lepidoptera",131,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.608,2.67939000197725,0,9
"469","M_PL_060_15","Syrphidae",131,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.398,3.78446515958808,0,13
"470","M_PL_060_16","Bee",114,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",7.9255,11.7919554062537,0,40
"471","M_PL_060_16","Coleoptera",114,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.74075,2.84412758204089,0,10
"472","M_PL_060_16","Diptera",114,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.0965,3.43753427771675,0,12
"473","M_PL_060_16","Hymenoptera",114,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.222,3.52396375976613,0,11
"474","M_PL_060_16","Lepidoptera",114,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.394,2.41893092226745,0,8
"475","M_PL_060_16","Syrphidae",114,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.8775,3.05226519665439,0,10
"476","M_PL_060_17","Bee",100,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",6.82975,10.2394568487122,0,36
"477","M_PL_060_17","Coleoptera",100,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.63,2.64203427045744,0,9
"478","M_PL_060_17","Diptera",100,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.839,2.97905986838547,0,11
"479","M_PL_060_17","Hymenoptera",100,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.0105,3.18102491028756,0,11
"480","M_PL_060_17","Lepidoptera",100,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.22075,2.08221116564449,0,7
"481","M_PL_060_17","Syrphidae",100,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.78425,2.91330118052393,0,10
"482","M_PL_060_18","Bee",75,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",5.697,8.69393967927008,0,30.0250000000001
"483","M_PL_060_18","Coleoptera",75,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.2485,2.10270137876781,0,7
"484","M_PL_060_18","Diptera",75,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.4695,2.49271401403951,0,8
"485","M_PL_060_18","Hymenoptera",75,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.61925,2.70871071100791,0,9
"486","M_PL_060_18","Lepidoptera",75,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.97625,1.71549458405353,0,6
"487","M_PL_060_18","Syrphidae",75,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.24125,2.11214671091572,0,7
"488","M_PL_060_19","Bee",41,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",3.13425,4.88484312548419,0,17
"489","M_PL_060_19","Coleoptera",41,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.763,1.46316992060189,0,5
"490","M_PL_060_19","Diptera",41,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.8775,1.58180886323852,0,5
"491","M_PL_060_19","Hymenoptera",41,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.9785,1.73198951986559,0,6
"492","M_PL_060_19","Lepidoptera",41,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.566,1.10224667698943,0,4
"493","M_PL_060_20","Bee",37,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.781,4.28843055897665,0,15
"494","M_PL_060_20","Coleoptera",37,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.625,1.24529622607341,0,4
"495","M_PL_060_20","Diptera",37,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.76,1.3997820714175,0,5
"496","M_PL_060_20","Hymenoptera",37,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.8115,1.46935615215491,0,5
"497","M_PL_060_20","Lepidoptera",37,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.49775,1.00062243069612,0,3
"498","M_PL_060_20","Syrphidae",37,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.6735,1.26720132567795,0,4
"499","M_PL_060_21","Bee",32,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",2.156,3.55933016279776,0,12
"500","M_PL_060_21","Coleoptera",32,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.51575,1.04308386215389,0,3.02500000000009
"501","M_PL_060_21","Diptera",32,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.59325,1.1247758521943,0,4
"502","M_PL_060_21","Hymenoptera",32,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.59775,1.14204684897394,0,4
"503","M_PL_060_21","Lepidoptera",32,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.39075,0.837997611869733,0,3
"504","M_PL_060_21","Syrphidae",32,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.54275,1.06181651007849,0,4
"505","M_PL_060_22","Bee",64,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",4.36575,6.4436679889476,0,23
"506","M_PL_060_22","Coleoptera",64,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.96225,1.68494352907569,0,6
"507","M_PL_060_22","Diptera",64,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.18125,2.04827910679302,0,7
"508","M_PL_060_22","Hymenoptera",64,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.29175,2.19005274371533,0,7
"509","M_PL_060_22","Lepidoptera",64,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.7955,1.44869059019051,0,5
"510","M_PL_060_22","Syrphidae",64,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.075,1.8944054985795,0,6
"511","M_PL_060_23","Bee",57,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",3.91575,6.08378213274931,0,21
"512","M_PL_060_23","Coleoptera",57,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.89475,1.65585564043956,0,5
"513","M_PL_060_23","Diptera",57,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.08475,1.88850709616434,0,6
"514","M_PL_060_23","Hymenoptera",57,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",1.129,1.85976441543552,0,7
"515","M_PL_060_23","Lepidoptera",57,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.7175,1.3174322209944,0,5
"516","M_PL_060_23","Syrphidae",57,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.928,1.61847794786241,0,5
"517","M_PL_060_24","Bee",46,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",3.16,5.08570212375075,0,18
"518","M_PL_060_24","Coleoptera",46,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.74075,1.38239545420185,0,5
"519","M_PL_060_24","Diptera",46,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.823,1.52504178241435,0,5
"520","M_PL_060_24","Hymenoptera",46,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.9365,1.7119288609946,0,6
"521","M_PL_060_24","Lepidoptera",46,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.5255,1.07291077652505,0,3
"522","M_PL_060_24","Syrphidae",46,"Kaiser-Bunbury_etal_2010",-20.452076,57.443254,"A",0.79875,1.47302100637476,0,5
"523","M_PL_061_01","Bee",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.1175,1.89897216246538,0,7
"524","M_PL_061_01","Coleoptera",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.26225,0.641932984811691,0,2
"525","M_PL_061_01","Diptera",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.29325,0.710901387462195,0,2
"526","M_PL_061_01","Hymenoptera",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.31175,0.718812291406852,0,2
"527","M_PL_061_02","Bee",27,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.70375,2.75787733761898,0,9
"528","M_PL_061_02","Coleoptera",27,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.40075,0.868814218942554,0,3
"529","M_PL_061_02","Diptera",27,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.49175,0.999840916328438,0,3
"530","M_PL_061_02","Syrphidae",27,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.45575,0.973282465263449,0,3
"531","M_PL_061_03","Bee",24,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.663,2.73053015891368,0,10
"532","M_PL_061_03","Diptera",24,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.44525,0.913077688488939,0,3
"533","M_PL_061_04","Bee",29,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.96925,3.26618606793269,0,11
"534","M_PL_061_04","Coleoptera",29,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.462,0.961918562992969,0,3
"535","M_PL_061_04","Diptera",29,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.53625,1.05568203245031,0,4
"536","M_PL_061_05","Bee",51,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",3.36875,5.00155249091018,0,18
"537","M_PL_061_05","Coleoptera",51,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.7895,1.43185275101008,0,5
"538","M_PL_061_05","Diptera",51,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.93625,1.65661462944996,0,5
"539","M_PL_061_05","Hymenoptera",51,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.9705,1.77056868784286,0,6
"540","M_PL_061_05","Lepidoptera",51,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.57675,1.12157207458086,0,4
"541","M_PL_061_05","Syrphidae",51,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.8065,1.48428721180632,0,5
"542","M_PL_061_06","Bee",58,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",3.9655,6.02203254466399,0,21.0250000000001
"543","M_PL_061_06","Coleoptera",58,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.93275,1.72205365906559,0,6
"544","M_PL_061_06","Diptera",58,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.12875,1.89685870737357,0,6.02500000000009
"545","M_PL_061_06","Hymenoptera",58,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.1665,2.0282520064209,0,7
"546","M_PL_061_06","Lepidoptera",58,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.7035,1.29846418984625,0,5
"547","M_PL_061_06","Syrphidae",58,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.958,1.69424130908302,0,6
"548","M_PL_061_07","Bee",62,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",4.36275,6.49793953819674,0,23
"549","M_PL_061_07","Coleoptera",62,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.04725,1.79842320353268,0,6
"550","M_PL_061_07","Diptera",62,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.172,1.96872673859091,0,7
"551","M_PL_061_07","Hymenoptera",62,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.22425,2.09166338148024,0,7
"552","M_PL_061_07","Lepidoptera",62,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.7445,1.37302259550305,0,5
"553","M_PL_061_07","Syrphidae",62,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.03825,1.78033124230663,0,6
"554","M_PL_061_08","Bee",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",2.31125,3.71689753279766,0,13
"555","M_PL_061_08","Coleoptera",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.52325,1.07319493771802,0,4
"556","M_PL_061_08","Diptera",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.6375,1.24095880055954,0,4
"557","M_PL_061_08","Hymenoptera",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.689,1.30621803363292,0,5
"558","M_PL_061_08","Syrphidae",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.56375,1.0912074142459,0,4
"559","M_PL_061_09","Bee",15,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.02475,1.82482051993682,0,6
"560","M_PL_061_09","Coleoptera",15,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.236,0.592783137379928,0,2
"561","M_PL_061_09","Diptera",15,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.27075,0.640349083888865,0,2
"562","M_PL_061_09","Syrphidae",15,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.24775,0.65381710493201,0,2
"563","M_PL_061_10","Bee",20,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.36975,2.35869154277292,0,8
"564","M_PL_061_10","Coleoptera",20,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.303,0.691600012756225,0,2
"565","M_PL_061_10","Diptera",20,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.3345,0.74515002659903,0,2
"566","M_PL_061_10","Syrphidae",20,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.325,0.732809151357349,0,2
"567","M_PL_061_11","Bee",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.13825,1.97284311717664,0,7
"568","M_PL_061_11","Coleoptera",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.27375,0.639072015316107,0,2
"569","M_PL_061_11","Diptera",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.2975,0.710366035911236,0,2
"570","M_PL_061_11","Lepidoptera",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.2025,0.549153113699241,0,2
"571","M_PL_061_11","Syrphidae",17,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.28575,0.686450829400982,0,2
"572","M_PL_061_12","Bee",24,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.6355,2.76731896671957,0,9
"573","M_PL_061_12","Coleoptera",24,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.379,0.852080107811192,0,3
"574","M_PL_061_12","Diptera",24,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.4445,0.908914892369133,0,3
"575","M_PL_061_12","Syrphidae",24,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.3835,0.845048091275959,0,3
"576","M_PL_061_13","Bee",39,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",2.51225,3.97678307660974,0,14
"577","M_PL_061_13","Coleoptera",39,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.6265,1.26348599090465,0,4
"578","M_PL_061_13","Diptera",39,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.6955,1.27894044903117,0,4
"579","M_PL_061_13","Syrphidae",39,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.67025,1.29728010522703,0,4
"580","M_PL_061_14","Bee",18,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.25725,2.18214639248139,0,7
"581","M_PL_061_14","Coleoptera",18,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.294,0.719509154462846,0,2
"582","M_PL_061_14","Diptera",18,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.33575,0.748105509245348,0,2
"583","M_PL_061_14","Hymenoptera",18,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.337,0.780117392311213,0,3
"584","M_PL_061_14","Lepidoptera",18,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.23275,0.578499008448324,0,2
"585","M_PL_061_15","Bee",33,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",2.32625,3.83725058609874,0,13
"586","M_PL_061_15","Coleoptera",33,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.5355,1.07472252564408,0,3.02500000000009
"587","M_PL_061_15","Diptera",33,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.6245,1.18082527796633,0,4
"588","M_PL_061_15","Syrphidae",33,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.59675,1.19770533188072,0,4
"589","M_PL_061_16","Bee",41,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",2.713,4.31975648318496,0,15
"590","M_PL_061_16","Coleoptera",41,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.63625,1.21996230044359,0,4
"591","M_PL_061_16","Diptera",41,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.786,1.45558705800129,0,5
"592","M_PL_061_16","Syrphidae",41,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.6985,1.34333498697153,0,4
"593","M_PL_061_17","Bee",19,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.2445,2.04908990587543,0,7
"594","M_PL_061_17","Coleoptera",19,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.29625,0.692174626758654,0,2
"595","M_PL_061_17","Diptera",19,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.3365,0.763160109897218,0,3
"596","M_PL_061_17","Syrphidae",19,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.30875,0.721840495487217,0,2
"597","M_PL_061_18","Bee",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",2.44175,4.00744580037719,0,14
"598","M_PL_061_18","Diptera",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.6535,1.22405568830916,0,4
"599","M_PL_061_18","Syrphidae",35,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.62125,1.15374660142731,0,4
"600","M_PL_061_19","Bee",44,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",2.91775,4.62934581211666,0,16
"601","M_PL_061_19","Coleoptera",44,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.70975,1.34385878224114,0,5
"602","M_PL_061_19","Diptera",44,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.8095,1.41464131585117,0,5
"603","M_PL_061_19","Hymenoptera",44,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.86,1.55322346292523,0,5
"604","M_PL_061_19","Syrphidae",44,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.74975,1.39735932772236,0,5
"605","M_PL_061_20","Bee",25,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.74175,2.74516682967187,0,10
"606","M_PL_061_20","Diptera",25,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.45975,0.941595235702143,0,3
"607","M_PL_061_20","Lepidoptera",25,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.31025,0.706484053202447,0,2
"608","M_PL_061_20","Syrphidae",25,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.40475,0.868686417254743,0,3
"609","M_PL_061_21","Bee",43,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",3.08575,4.82666770326894,0,16
"610","M_PL_061_21","Coleoptera",43,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.692,1.32290344257606,0,5
"611","M_PL_061_21","Diptera",43,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.8315,1.50072342311906,0,5
"612","M_PL_061_21","Hymenoptera",43,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.8565,1.54564064428001,0,5
"613","M_PL_061_21","Syrphidae",43,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.72975,1.36535013192429,0,5
"614","M_PL_061_22","Bee",28,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.9625,3.21405916157023,0,11
"615","M_PL_061_22","Coleoptera",28,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.43075,0.883968204997703,0,3
"616","M_PL_061_22","Diptera",28,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.51625,1.06724912399738,0,3
"617","M_PL_061_22","Syrphidae",28,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.4825,0.95990838418388,0,3
"618","M_PL_061_23","Bee",45,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",2.81725,4.37185666738744,0,15
"619","M_PL_061_23","Coleoptera",45,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.65225,1.28714184184582,0,4
"620","M_PL_061_23","Diptera",45,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.7815,1.42820435929981,0,5
"621","M_PL_061_23","Hymenoptera",45,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.8425,1.51913485006209,0,5
"622","M_PL_061_23","Lepidoptera",45,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.5165,1.07308696241601,0,4
"623","M_PL_061_23","Syrphidae",45,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.7085,1.33190511779582,0,5
"624","M_PL_061_24","Bee",46,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",3.08475,4.97365577321527,0,17
"625","M_PL_061_24","Coleoptera",46,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.76425,1.42150522572965,0,5
"626","M_PL_061_24","Diptera",46,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.883,1.54334263098612,0,5
"627","M_PL_061_24","Syrphidae",46,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.758,1.39173281561423,0,5
"628","M_PL_061_25","Bee",21,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.39775,2.32860484789378,0,8
"629","M_PL_061_25","Diptera",21,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.3875,0.850602510669813,0,3
"630","M_PL_061_25","Lepidoptera",21,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.25925,0.629395322605777,0,2
"631","M_PL_061_26","Bee",28,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.91,3.11597935356333,0,11
"632","M_PL_061_26","Diptera",28,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.53125,1.05014243666482,0,4
"633","M_PL_061_26","Syrphidae",28,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.4945,1.00509815718486,0,3
"634","M_PL_061_27","Bee",21,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",1.40725,2.33114907320411,0,8
"635","M_PL_061_27","Coleoptera",21,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.3175,0.738125976706803,0,2
"636","M_PL_061_27","Diptera",21,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.3775,0.826537682828366,0,3
"637","M_PL_061_27","Hymenoptera",21,"Kaiser-Bunbury_etal_2014",-4.666667,55.43333,"A",0.38675,0.847852670596584,0,3
