"","db","PGenus","family"
"34523","ncbi","Fragaria","Rosaceae"
"34524","ncbi","Frasera","Gentianaceae"
"34525","ncbi","Fraxinus","Oleaceae"
"34526","ncbi","Gaura","Onagraceae"
"34527","ncbi","Gentiana","Gentianaceae"
"34528","ncbi","Geranium","Geraniaceae"
"34529","ncbi","Hypericum","Hypericaceae"
"34530","ncbi","Linaria","Plantaginaceae"
"34531","ncbi","Lippia","Verbenaceae"
"34532","ncbi","Malva","Malvaceae"
"34533","ncbi","Mertensia","Boraginaceae"
"34534","ncbi","Penstemon","Plantaginaceae"
"34535","ncbi","Portulaca","Portulacaceae"
"34536","ncbi","Pycnanthemum","Lamiaceae"
"34537","ncbi","Achillea","Asteraceae"
"34538","ncbi","Ammannia","Lythraceae"
"34539","ncbi","Amorpha","Fabaceae"
"34540","ncbi","Amorpha","Fabaceae"
"34541","ncbi","Amphicarpa","Fabaceae"
"34542","ncbi","Castilleja","Orobanchaceae"
"34543","ncbi","Clematis","Ranunculaceae"
"34544","ncbi","Cuscuta","Convolvulaceae"
"34545","ncbi","Eryngium","Apiaceae"
"34546","ncbi","Phlox","Polemoniaceae"
"34547","ncbi","Poa","Poaceae"
"34548","ncbi","Polygonum","Polygonaceae"
"34549","ncbi","Potentilla","Rosaceae"
"34550","ncbi","Strophostyles","Fabaceae"
"34551","ncbi","Actea","Ranunculaceae"
"34552","ncbi","Amorpha","Fabaceae"
"34553","ncbi","Aster","Asteraceae"
"34554","ncbi","Blephilia","Lamiaceae"
"34555","ncbi","Camassia","Asparagaceae"
"34556","ncbi","Caulophyllum","Berberidaceae"
"34557","ncbi","Cercis","Fabaceae"
"34558","ncbi","Coreopsis","Asteraceae"
"34559","ncbi","Cucurbita","Cucurbitaceae"
"34560","ncbi","Cynoglossum","Boraginaceae"
"34561","ncbi","Dirca","Thymelaeaceae"
"34562","ncbi","Eupatorium","Asteraceae"
"34563","ncbi","Eupatorium","Asteraceae"
"34564","ncbi","Pastinaca","Apiaceae"
"34565","ncbi","Alisma","Alismataceae"
"34566","ncbi","Ambrosia","Asteraceae"
"34567","ncbi","Arctium","Asteraceae"
"34568","ncbi","Echinocystis","Cucurbitaceae"
"34569","ncbi","Erigeron","Asteraceae"
"34570","ncbi","Heuchera","Saxifragaceae"
"34571","ncbi","Isopyrum","Ranunculaceae"
"34572","ncbi","Lespedeza","Fabaceae"
"34573","ncbi","Liatris","Asteraceae"
"34574","ncbi","Radicula","Brassicaceae"
"34575","ncbi","Ranunculus","Ranunculaceae"
"34576","ncbi","Thaspium","Apiaceae"
"34577","ncbi","Tilia","Malvaceae"
"34578","ncbi","Tradescantia","Commelinaceae"
"34579","ncbi","Achillea","Asteraceae"
"34580","ncbi","Arabis","Brassicaceae"
"34581","ncbi","Crataegus","Rosaceae"
"34582","ncbi","Euphorbia","Euphorbiaceae"
"34583","ncbi","Evonymus","Celastraceae"
"34584","ncbi","Gnaphalium","Asteraceae"
"34585","ncbi","Polygonum","Polygonaceae"
"34586","ncbi","Seymeria","Orobanchaceae"
"34587","ncbi","Solidago","Asteraceae"
"34588","ncbi","Thaspium","Apiaceae"
"34589","ncbi","Tradescantia","Commelinaceae"
"34590","ncbi","Trifolium","Fabaceae"
"34591","ncbi","Vitis","Vitaceae"
"34592","ncbi","Zanthoxylum","Rutaceae"
"34593","ncbi","Mimulus","Phrymaceae"
"34594","ncbi","Nelumbo","Nelumbonaceae"
"34595","ncbi","Nepeta","Lamiaceae"
"34596","ncbi","Nymphaea","Nymphaeaceae"
"34597","ncbi","Parthenium","Asteraceae"
"34598","ncbi","Penstemon","Plantaginaceae"
"34599","ncbi","Philadelphus","Hydrangeaceae"
"34600","ncbi","Polygonum","Polygonaceae"
"34601","ncbi","Radicula","Brassicaceae"
"34602","ncbi","Ranunculus","Ranunculaceae"
"34603","ncbi","Ranunculus","Ranunculaceae"
"34604","ncbi","Rubus","Rosaceae"
"34605","ncbi","Scutellaria","Lamiaceae"
"34606","ncbi","Tilia","Malvaceae"
"34607","ncbi","Pontederia","Pontederiaceae"
"34608","ncbi","Sagittaria","Alismataceae"
"34609","ncbi","Salix","Salicaceae"
"34610","ncbi","Salix","Salicaceae"
"34611","ncbi","Salix","Salicaceae"
"34612","ncbi","Salix","Salicaceae"
"34613","ncbi","Salix","Salicaceae"
"34614","ncbi","Sambucus","Adoxaceae"
"34615","ncbi","Samolus","Primulaceae"
"34616","ncbi","Sanguinaria","Papaveraceae"
"34617","ncbi","Sanicula","Apiaceae"
"34618","ncbi","Sanicula","Apiaceae"
"34619","ncbi","Saponaria","Caryophyllaceae"
"34620","ncbi","Sassafras","Lauraceae"
"34621","ncbi","Achillea","Asteraceae"
"34622","ncbi","Agastache","Lamiaceae"
"34623","ncbi","Agrimonia","Rosaceae"
"34624","ncbi","Dipsacus","Caprifoliaceae"
"34625","ncbi","Dodecatheon","Primulaceae"
"34626","ncbi","Ellisia","Hydrophyllaceae"
"34627","ncbi","Lobelia","Campanulaceae"
"34628","ncbi","Penstemon","Plantaginaceae"
"34629","ncbi","Plantago","Plantaginaceae"
"34630","ncbi","Populus","Salicaceae"
"34631","ncbi","Pyrus","Rosaceae"
"34632","ncbi","Robinia","Fabaceae"
"34633","ncbi","Silphium","Asteraceae"
"34634","ncbi","Solidago","Asteraceae"
"34635","ncbi","Aesculus","Sapindaceae"
"34636","ncbi","Asclepias","Apocynaceae"
"34637","ncbi","Cephalanthus","Rubiaceae"
"34638","ncbi","Coreopsis","Asteraceae"
"34639","ncbi","Cucurbita","Cucurbitaceae"
"34640","ncbi","Eupatorium","Asteraceae"
"34641","ncbi","Helianthus","Asteraceae"
"34642","ncbi","Hypericum","Hypericaceae"
"34643","ncbi","Steironema","Primulaceae"
"34644","ncbi","Stellaria","Caryophyllaceae"
"34645","ncbi","Stellaria","Caryophyllaceae"
"34646","ncbi","Stenanthium","Melanthiaceae"
"34647","ncbi","Strophostyles","Fabaceae"
"34648","ncbi","Strophostyles","Fabaceae"
"34649","ncbi","Aesculus","Sapindaceae"
"34650","ncbi","Amaranthus","Amaranthaceae"
"34651","ncbi","Crataegus","Rosaceae"
"34652","ncbi","Desmodium","Fabaceae"
"34653","ncbi","Diospyros","Ebenaceae"
"34654","ncbi","Radicula","Brassicaceae"
"34655","ncbi","Ranunculus","Ranunculaceae"
"34656","ncbi","Rosa","Rosaceae"
"34657","ncbi","Rubus","Rosaceae"
"34658","ncbi","Rubus","Rosaceae"
"34659","ncbi","Rubus","Rosaceae"
"34660","ncbi","Rudbeckia","Asteraceae"
"34661","ncbi","Rudbeckia","Asteraceae"
"34662","ncbi","Rudbeckia","Asteraceae"
"34663","ncbi","Achillea","Asteraceae"
"34664","ncbi","Actea","Ranunculaceae"
"34665","ncbi","Aster","Asteraceae"
"34666","ncbi","Castalia","Hyriidae"
"34667","ncbi","Ceanothus","Rhamnaceae"
"34668","ncbi","Polygonum","Polygonaceae"
"34669","ncbi","Portulaca","Portulacaceae"
"34670","ncbi","Tephrosia","Fabaceae"
"34671","ncbi","Thaspium","Apiaceae"
"34672","ncbi","Tradescantia","Commelinaceae"
"34673","ncbi","Trifolium","Fabaceae"
"34674","ncbi","Trillium","Melanthiaceae"
"34675","ncbi","Verbena","Verbenaceae"
"34676","ncbi","Zizia","Apiaceae"
"34677","ncbi","Arabis","Brassicaceae"
"34678","ncbi","Asparagus","Asparagaceae"
"34679","ncbi","Aster","Asteraceae"
"34680","ncbi","Brauneria","Asteraceae"
"34681","ncbi","Desmodium","Fabaceae"
"34682","ncbi","Geranium","Geraniaceae"
"34683","ncbi","Lactuca","Asteraceae"
"34684","ncbi","Panicum","Poaceae"
"34685","ncbi","Phryma","Phrymaceae"
"34686","ncbi","Polygala","Polygalaceae"
"34687","ncbi","Polygonum","Polygonaceae"
"34688","ncbi","Prenanthes","Asteraceae"
"34689","ncbi","Rubus","Rosaceae"
"34690","ncbi","Steironema","Primulaceae"
"34691","ncbi","Stachys","Lamiaceae"
"34692","ncbi","Staphylea","Staphyleaceae"
"34693","ncbi","Steironema","Primulaceae"
"34694","ncbi","Stellaria","Caryophyllaceae"
"34695","ncbi","Stellaria","Caryophyllaceae"
"34696","ncbi","Stenanthium","Melanthiaceae"
"34697","ncbi","Taraxacum","Asteraceae"
"34698","ncbi","Teucrium","Lamiaceae"
"34699","ncbi","Tilia","Malvaceae"
"34700","ncbi","Trifolium","Fabaceae"
"34701","ncbi","Trifolium","Fabaceae"
"34702","ncbi","Verbena","Verbenaceae"
"34703","ncbi","Verbena","Verbenaceae"
"34704","ncbi","Viola","Violaceae"
"34705","ncbi","Radicula","Brassicaceae"
"34706","ncbi","Ranunculus","Ranunculaceae"
"34707","ncbi","Ranunculus","Ranunculaceae"
"34708","ncbi","Rudbeckia","Asteraceae"
"34709","ncbi","Ruellia","Acanthaceae"
"34710","ncbi","Salix","Salicaceae"
"34711","ncbi","Salix","Salicaceae"
"34712","ncbi","Silphium","Asteraceae"
"34713","ncbi","Spiranthes","Orchidaceae"
"34714","ncbi","Taraxacum","Asteraceae"
"34715","ncbi","Tephrosia","Fabaceae"
"34716","ncbi","Tradescantia","Commelinaceae"
"34717","ncbi","Trifolium","Fabaceae"
"34718","ncbi","Viola","Violaceae"
"34719","ncbi","Aesculus","Sapindaceae"
"34720","ncbi","Aristolochia","Aristolochiaceae"
"34721","ncbi","Ascerates","Apocynaceae"
"34722","ncbi","Asclepias","Apocynaceae"
"34723","ncbi","Cirsium","Asteraceae"
"34724","ncbi","Erechthites","Asteraceae"
"34725","ncbi","Erythronium","Liliaceae"
"34726","ncbi","Eupatorium","Asteraceae"
"34727","ncbi","Fraxinus","Oleaceae"
"34728","ncbi","Hybanthus","Violaceae"
"34729","ncbi","Ilysanthes","Linderniaceae"
"34730","ncbi","Iris","Iridaceae"
"34731","ncbi","Lactuca","Asteraceae"
"34732","ncbi","Lantana","Verbenaceae"
"34733","ncbi","Agastache","Lamiaceae"
"34734","ncbi","Campanula","Campanulaceae"
"34735","ncbi","Capsella","Brassicaceae"
"34736","ncbi","Cardamine","Brassicaceae"
"34737","ncbi","Cassia","Fabaceae"
"34738","ncbi","Cassia","Fabaceae"
"34739","ncbi","Castalia","Hyriidae"
"34740","ncbi","Castilleja","Orobanchaceae"
"34741","ncbi","Caulophyllum","Berberidaceae"
"34742","ncbi","Ceanothus","Rhamnaceae"
"34743","ncbi","Celastrus","Celastraceae"
"34744","ncbi","Cephalanthus","Rubiaceae"
"34745","ncbi","Cerastium","Caryophyllaceae"
"34746","ncbi","Cerastium","Caryophyllaceae"
"34747","ncbi","Geum","Rosaceae"
"34748","ncbi","Gillenia","Rosaceae"
"34749","ncbi","Gonolobus","Apocynaceae"
"34750","ncbi","Gymnocladus","Fabaceae"
"34751","ncbi","Helianthus","Asteraceae"
"34752","ncbi","Hibiscus","Malvaceae"
"34753","ncbi","Lobelia","Campanulaceae"
"34754","ncbi","Ludvigia","Onagraceae"
"34755","ncbi","Lycopus","Lamiaceae"
"34756","ncbi","Mollugo","Molluginaceae"
"34757","ncbi","Philadelphus","Hydrangeaceae"
"34758","ncbi","Polytaenia","Apiaceae"
"34759","ncbi","Potentilla","Rosaceae"
"34760","ncbi","Trifolium","Fabaceae"
"34761","ncbi","Bidens","Asteraceae"
"34762","ncbi","Diospyros","Ebenaceae"
"34763","ncbi","Dipsacus","Caprifoliaceae"
"34764","ncbi","Eupatorium","Asteraceae"
"34765","ncbi","Eupatorium","Asteraceae"
"34766","ncbi","Monarda","Lamiaceae"
"34767","ncbi","Polygonum","Polygonaceae"
"34768","ncbi","Polygonum","Polygonaceae"
"34769","ncbi","Polygonum","Polygonaceae"
"34770","ncbi","Populus","Salicaceae"
"34771","ncbi","Sanicula","Apiaceae"
"34772","ncbi","Silphium","Asteraceae"
"34773","ncbi","Sisymbrium","Brassicaceae"
"34774","ncbi","Aesculus","Sapindaceae"
"34775","ncbi","Apocynum","Apocynaceae"
"34776","ncbi","Aster","Asteraceae"
"34777","ncbi","Cirsium","Asteraceae"
"34778","ncbi","Desmodium","Fabaceae"
"34779","ncbi","Erigeron","Asteraceae"
"34780","ncbi","Erigeron","Asteraceae"
"34781","ncbi","Gonolobus","Apocynaceae"
"34782","ncbi","Gratiola","Plantaginaceae"
"34783","ncbi","Helianthus","Asteraceae"
"34784","ncbi","Houstonia","Rubiaceae"
"34785","ncbi","Tradescantia","Commelinaceae"
"34786","ncbi","Uvularia","Colchicaceae"
"34787","ncbi","Scrophularia","Scrophulariaceae"
"34788","ncbi","Scutellaria","Lamiaceae"
"34789","ncbi","Scutellaria","Lamiaceae"
"34790","ncbi","Seymeria","Orobanchaceae"
"34791","ncbi","Silphium","Asteraceae"
"34792","ncbi","Sisyrinchium","Iridaceae"
"34793","ncbi","Smilacina","Asparagaceae"
"34794","ncbi","Solidago","Asteraceae"
"34795","ncbi","Stachys","Lamiaceae"
"34796","ncbi","Taenidia","Apiaceae"
"34797","ncbi","Verbascum","Scrophulariaceae"
"34798","ncbi","Verbena","Verbenaceae"
"34799","ncbi","Vitis","Vitaceae"
"34800","ncbi","Lactuca","Asteraceae"
"34801","ncbi","Lactuca","Asteraceae"
"34802","ncbi","Lantana","Verbenaceae"
"34803","ncbi","Lappula","Boraginaceae"
"34804","ncbi","Leonurus","Lamiaceae"
"34805","ncbi","Lepachys","Asteraceae"
"34806","ncbi","Lepidium","Brassicaceae"
"34807","ncbi","Lespedeza","Fabaceae"
"34808","ncbi","Monarda","Lamiaceae"
"34809","ncbi","Myosotis","Boraginaceae"
"34810","ncbi","Nepeta","Lamiaceae"
"34811","ncbi","Rubus","Rosaceae"
"34812","ncbi","Solidago","Asteraceae"
"34813","ncbi","Actea","Ranunculaceae"
"34814","ncbi","Amaranthus","Amaranthaceae"
"34815","ncbi","Ammannia","Lythraceae"
"34816","ncbi","Asclepias","Apocynaceae"
"34817","ncbi","Eryngium","Apiaceae"
"34818","ncbi","Eupatorium","Asteraceae"
"34819","ncbi","Eupatorium","Asteraceae"
"34820","ncbi","Euphorbia","Euphorbiaceae"
"34821","ncbi","Euphorbia","Euphorbiaceae"
"34822","ncbi","Hibiscus","Malvaceae"
"34823","ncbi","Houstonia","Rubiaceae"
"34824","ncbi","Hypoxis","Hypoxidaceae"
"34825","ncbi","Rudbeckia","Asteraceae"
"34826","ncbi","Pastinaca","Apiaceae"
"34827","ncbi","Petalostemum","Fabaceae"
"34828","ncbi","Phlox","Polemoniaceae"
"34829","ncbi","Phryma","Phrymaceae"
"34830","ncbi","Physalis","Solanaceae"
"34831","ncbi","Physostegia","Lamiaceae"
"34832","ncbi","Polygonum","Polygonaceae"
"34833","ncbi","Pycnanthemum","Lamiaceae"
"34834","ncbi","Ranunculus","Ranunculaceae"
"34835","ncbi","Salix","Salicaceae"
"34836","ncbi","Silphium","Asteraceae"
"34837","ncbi","Tephrosia","Fabaceae"
"34838","ncbi","Thalictrum","Ranunculaceae"
"34839","ncbi","Malva","Malvaceae"
"34840","ncbi","Myosotis","Boraginaceae"
"34841","ncbi","Nymphaea","Nymphaeaceae"
"34842","ncbi","Philadelphus","Hydrangeaceae"
"34843","ncbi","Polygonum","Polygonaceae"
"34844","ncbi","Polygonum","Polygonaceae"
"34845","ncbi","Polygonum","Polygonaceae"
"34846","ncbi","Polygonum","Polygonaceae"
"34847","ncbi","Portulaca","Portulacaceae"
"34848","ncbi","Potentilla","Rosaceae"
"34849","ncbi","Prenanthes","Asteraceae"
"34850","ncbi","Ranunculus","Ranunculaceae"
"34851","ncbi","Rhus","Anacardiaceae"
"34852","ncbi","Abutilon","Malvaceae"
"34853","ncbi","Apocynum","Apocynaceae"
"34854","ncbi","Arabis","Brassicaceae"
"34855","ncbi","Cacalia","Asteraceae"
"34856","ncbi","Desmodium","Fabaceae"
"34857","ncbi","Mimulus","Phrymaceae"
"34858","ncbi","Panicum","Poaceae"
"34859","ncbi","Physalis","Solanaceae"
"34860","ncbi","Polygonum","Polygonaceae"
"34861","ncbi","Sanguinaria","Papaveraceae"
"34862","ncbi","Solidago","Asteraceae"
"34863","ncbi","Solidago","Asteraceae"
"34864","ncbi","Steironema","Primulaceae"
"34865","ncbi","Agastache","Lamiaceae"
"34866","ncbi","Agastache","Lamiaceae"
"34867","ncbi","Agrimonia","Rosaceae"
"34868","ncbi","Alisma","Alismataceae"
"34869","ncbi","Verbena","Verbenaceae"
"34870","ncbi","Verbena","Verbenaceae"
"34871","ncbi","Verbena","Verbenaceae"
"34872","ncbi","Verbena","Verbenaceae"
"34873","ncbi","Veronica","Plantaginaceae"
"34874","ncbi","Viola","Violaceae"
"34875","ncbi","Viola","Violaceae"
"34876","ncbi","Vitis","Vitaceae"
"34877","ncbi","Zizia","Apiaceae"
"34878","ncbi","Eupatorium","Asteraceae"
"34879","ncbi","Galium","Rubiaceae"
"34880","ncbi","Gentiana","Gentianaceae"
"34881","ncbi","Helianthus","Asteraceae"
"34882","ncbi","Hybanthus","Violaceae"
"34883","ncbi","Hypoxis","Hypoxidaceae"
"34884","ncbi","Lactuca","Asteraceae"
"34885","ncbi","Lithospermum","Boraginaceae"
"34886","ncbi","Malva","Malvaceae"
"34887","ncbi","Polytaenia","Apiaceae"
"34888","ncbi","Pontederia","Pontederiaceae"
"34889","ncbi","Psedera","Vitaceae"
"34890","ncbi","Tilia","Malvaceae"
"34891","ncbi","Bidens","Asteraceae"
"34892","ncbi","Blephilia","Lamiaceae"
"34893","ncbi","Blephilia","Lamiaceae"
"34894","ncbi","Brauneria","Asteraceae"
"34895","ncbi","Cacalia","Asteraceae"
"34896","ncbi","Celastrus","Celastraceae"
"34897","ncbi","Dipsacus","Caprifoliaceae"
"34898","ncbi","Erythronium","Liliaceae"
"34899","ncbi","Frasera","Gentianaceae"
"34900","ncbi","Galium","Rubiaceae"
"34901","ncbi","Gillenia","Rosaceae"
"34902","ncbi","Helianthus","Asteraceae"
"34903","ncbi","Polygonum","Polygonaceae"
"34904","ncbi","Agastache","Lamiaceae"
"34905","ncbi","Aster","Asteraceae"
"34906","ncbi","Cryptotaenia","Apiaceae"
"34907","ncbi","Datura","Solanaceae"
"34908","ncbi","Eupatorium","Asteraceae"
"34909","ncbi","Galium","Rubiaceae"
"34910","ncbi","Helianthus","Asteraceae"
"34911","ncbi","Oxalis","Oxalidaceae"
"34912","ncbi","Passiflora","Passifloraceae"
"34913","ncbi","Pyrus","Rosaceae"
"34914","ncbi","Solidago","Asteraceae"
"34915","ncbi","Staphylea","Staphyleaceae"
"34916","ncbi","Steironema","Primulaceae"
"34917","ncbi","Agrimonia","Rosaceae"
"34918","ncbi","Amaranthus","Amaranthaceae"
"34919","ncbi","Arctium","Asteraceae"
"34920","ncbi","Asclepias","Apocynaceae"
"34921","ncbi","Asclepias","Apocynaceae"
"34922","ncbi","Cirsium","Asteraceae"
"34923","ncbi","Eupatorium","Asteraceae"
"34924","ncbi","Impatiens","Balsaminaceae"
"34925","ncbi","Liatris","Asteraceae"
"34926","ncbi","Lippia","Verbenaceae"
"34927","ncbi","Melanthium","Melanthiaceae"
"34928","ncbi","Psedera","Vitaceae"
"34929","ncbi","Smilax","Brassicaceae"
"34930","ncbi","Lobelia","Campanulaceae"
"34931","ncbi","Malva","Malvaceae"
"34932","ncbi","Melanthium","Melanthiaceae"
"34933","ncbi","Monarda","Lamiaceae"
"34934","ncbi","Myosotis","Boraginaceae"
"34935","ncbi","Oxalis","Oxalidaceae"
"34936","ncbi","Psedera","Vitaceae"
"34937","ncbi","Ranunculus","Ranunculaceae"
"34938","ncbi","Ranunculus","Ranunculaceae"
"34939","ncbi","Scutellaria","Lamiaceae"
"34940","ncbi","Smilacina","Asparagaceae"
"34941","ncbi","Solidago","Asteraceae"
"34942","ncbi","Tephrosia","Fabaceae"
"34943","ncbi","Lepachys","Asteraceae"
"34944","ncbi","Nelumbo","Nelumbonaceae"
"34945","ncbi","Osmorrhiza","Apiaceae"
"34946","ncbi","Oxalis","Oxalidaceae"
"34947","ncbi","Oxalis","Oxalidaceae"
"34948","ncbi","Podophyllum","Berberidaceae"
"34949","ncbi","Polygonum","Polygonaceae"
"34950","ncbi","Polygonum","Polygonaceae"
"34951","ncbi","Polygonum","Polygonaceae"
"34952","ncbi","Polygonum","Polygonaceae"
"34953","ncbi","Polygonum","Polygonaceae"
"34954","ncbi","Polygonum","Polygonaceae"
"34955","ncbi","Polytaenia","Apiaceae"
"34956","ncbi","Aster","Asteraceae"
"34957","ncbi","Desmodium","Fabaceae"
"34958","ncbi","Ellisia","Hydrophyllaceae"
"34959","ncbi","Krigia","Asteraceae"
"34960","ncbi","Lobelia","Campanulaceae"
"34961","ncbi","Oenothera","Onagraceae"
"34962","ncbi","Parthenium","Asteraceae"
"34963","ncbi","Phlox","Polemoniaceae"
"34964","ncbi","Steironema","Primulaceae"
"34965","ncbi","Stellaria","Caryophyllaceae"
"34966","ncbi","Strophostyles","Fabaceae"
"34967","ncbi","Trifolium","Fabaceae"
"34968","ncbi","Uvularia","Colchicaceae"
"34969","ncbi","Amaranthus","Amaranthaceae"
"34970","ncbi","Anemonella","Ranunculaceae"
"34971","ncbi","Apocynum","Apocynaceae"
"34972","ncbi","Arabis","Brassicaceae"
"34973","ncbi","Crataegus","Rosaceae"
"34974","ncbi","Cucurbita","Cucurbitaceae"
"34975","ncbi","Desmodium","Fabaceae"
"34976","ncbi","Gentiana","Gentianaceae"
"34977","ncbi","Helianthus","Asteraceae"
"34978","ncbi","Oxalis","Oxalidaceae"
"34979","ncbi","Physalis","Solanaceae"
"34980","ncbi","Polygonatum","Asparagaceae"
"34981","ncbi","Polygonum","Polygonaceae"
"34982","ncbi","Solanum","Solanaceae"
"34983","ncbi","Solanum","Solanaceae"
"34984","ncbi","Solidago","Asteraceae"
"34985","ncbi","Steironema","Primulaceae"
"34986","ncbi","Stellaria","Caryophyllaceae"
"34987","ncbi","Tephrosia","Fabaceae"
"34988","ncbi","Tradescantia","Commelinaceae"
"34989","ncbi","Tradescantia","Commelinaceae"
"34990","ncbi","Trifolium","Fabaceae"
"34991","ncbi","Viburnum","Adoxaceae"
"34992","ncbi","Viola","Violaceae"
"34993","ncbi","Vitis","Vitaceae"
"34994","ncbi","Zizia","Apiaceae"
"34995","ncbi","Aster","Asteraceae"
"34996","ncbi","Aster","Asteraceae"
"34997","ncbi","Bidens","Asteraceae"
"34998","ncbi","Camassia","Asparagaceae"
"34999","ncbi","Cassia","Fabaceae"
"35000","ncbi","Cerastium","Caryophyllaceae"
"35001","ncbi","Cerastium","Caryophyllaceae"
"35002","ncbi","Cirsium","Asteraceae"
"35003","ncbi","Hedeoma","Lamiaceae"
"35004","ncbi","Helenium","Asteraceae"
"35005","ncbi","Helianthus","Asteraceae"
"35006","ncbi","Helianthus","Asteraceae"
"35007","ncbi","Helianthus","Asteraceae"
"35008","ncbi","Amaranthus","Amaranthaceae"
"35009","ncbi","Galium","Rubiaceae"
"35010","ncbi","Gerardia","Orobanchaceae"
"35011","ncbi","Helianthus","Asteraceae"
"35012","ncbi","Hypoxis","Hypoxidaceae"
"35013","ncbi","Impatiens","Balsaminaceae"
"35014","ncbi","Ipomoea","Convolvulaceae"
"35015","ncbi","Ipomoea","Convolvulaceae"
"35016","ncbi","Iris","Iridaceae"
"35017","ncbi","Iris","Iridaceae"
"35018","ncbi","Isopyrum","Ranunculaceae"
"35019","ncbi","Krigia","Asteraceae"
"35020","ncbi","Lactuca","Asteraceae"
"35021","ncbi","Physostegia","Lamiaceae"
"35022","ncbi","Phytolacca","Phytolaccaceae"
"35023","ncbi","Plantago","Plantaginaceae"
"35024","ncbi","Prunella","Lamiaceae"
"35025","ncbi","Scutellaria","Lamiaceae"
"35026","ncbi","Sicyos","Cucurbitaceae"
"35027","ncbi","Silene","Caryophyllaceae"
"35028","ncbi","Silphium","Asteraceae"
"35029","ncbi","Silphium","Asteraceae"
"35030","ncbi","Stachys","Lamiaceae"
"35031","ncbi","Staphylea","Staphyleaceae"
"35032","ncbi","Steironema","Primulaceae"
"35033","ncbi","Taenidia","Apiaceae"
"35034","ncbi","Lappula","Boraginaceae"
"35035","ncbi","Lepachys","Asteraceae"
"35036","ncbi","Lespedeza","Fabaceae"
"35037","ncbi","Lespedeza","Fabaceae"
"35038","ncbi","Lespedeza","Fabaceae"
"35039","ncbi","Lobelia","Campanulaceae"
"35040","ncbi","Malva","Malvaceae"
"35041","ncbi","Nothoscordum","Amaryllidaceae"
"35042","ncbi","Orchis","Orchidaceae"
"35043","ncbi","Prunus","Rosaceae"
"35044","ncbi","Scutellaria","Lamiaceae"
"35045","ncbi","Solidago","Asteraceae"
"35046","ncbi","Strophostyles","Fabaceae"
"35047","ncbi","Ambrosia","Asteraceae"
"35048","ncbi","Amphicarpa","Fabaceae"
"35049","ncbi","Apocynum","Apocynaceae"
"35050","ncbi","Aquilegia","Ranunculaceae"
"35051","ncbi","Ascerates","Apocynaceae"
"35052","ncbi","Cardamine","Brassicaceae"
"35053","ncbi","Cucurbita","Cucurbitaceae"
"35054","ncbi","Erigeron","Asteraceae"
"35055","ncbi","Erigeron","Asteraceae"
"35056","ncbi","Erigeron","Asteraceae"
"35057","ncbi","Erythronium","Liliaceae"
"35058","ncbi","Hypericum","Hypericaceae"
"35059","ncbi","Rhus","Anacardiaceae"
"35060","ncbi","Cornus","Cornaceae"
"35061","ncbi","Cuscuta","Convolvulaceae"
"35062","ncbi","Datura","Solanaceae"
"35063","ncbi","Iris","Iridaceae"
